Trans_Time,Cost
datetime,float
T,
7/31/2010 13:40,142.22
7/31/2010 13:40,614.67
7/31/2010 13:40,395.8
7/31/2010 13:40,538.77
7/31/2010 13:40,226.34
7/31/2010 13:40,90.32
7/31/2010 13:40,576.66
7/31/2010 13:40,309.3
7/31/2010 13:40,270.53
7/31/2010 13:40,431.72
7/31/2010 13:40,170
7/31/2010 13:41,109.09
7/31/2010 13:41,212.34
7/31/2010 13:41,461.61
7/31/2010 13:41,135.87
7/31/2010 13:41,106.86
7/31/2010 13:41,180.04
7/31/2010 13:41,573.46
7/31/2010 13:41,144.6
7/31/2010 13:41,149.72
7/31/2010 13:41,156.54
7/31/2010 13:41,104.02
7/31/2010 13:41,363.89
7/31/2010 13:41,89.7
7/31/2010 13:41,412.07
7/31/2010 13:42,67.65
7/31/2010 13:42,320.43
7/31/2010 13:42,60.05
7/31/2010 13:42,463.27
7/31/2010 13:42,424.74
7/31/2010 13:42,366.5
7/31/2010 13:42,142.6
7/31/2010 13:42,146.23
7/31/2010 13:42,397.71
7/31/2010 13:42,497.27
7/31/2010 13:43,363.67
7/31/2010 13:43,390.7
7/31/2010 13:43,331.19
7/31/2010 13:43,587.39
7/31/2010 13:43,363.29
7/31/2010 13:43,150.21
7/31/2010 13:43,47.36
7/31/2010 13:43,253.71
7/31/2010 13:43,51
7/31/2010 13:43,80.05
7/31/2010 13:43,118.12
7/31/2010 13:44,531.72
7/31/2010 13:44,255.93
7/31/2010 13:44,434.57
7/31/2010 13:44,484.14
7/31/2010 13:44,516.86
7/31/2010 13:44,459.5
7/31/2010 13:44,186.2
7/31/2010 13:44,310.08
7/31/2010 13:44,0
7/31/2010 13:44,440.18
7/31/2010 13:44,244.46
7/31/2010 13:45,384.02
7/31/2010 13:45,145.98
7/31/2010 13:45,523.26
7/31/2010 13:45,427.2
7/31/2010 13:45,409.97
7/31/2010 13:45,218.87
7/31/2010 13:45,450.44
7/31/2010 13:45,25.2
7/31/2010 13:45,312.39
7/31/2010 13:45,27.9
7/31/2010 13:45,364.89
7/31/2010 13:45,434.13
7/31/2010 13:45,286.13
7/31/2010 13:45,152
7/31/2010 13:45,365.88
7/31/2010 13:45,231.92
7/31/2010 13:46,163
7/31/2010 13:46,494.73
7/31/2010 13:46,230
7/31/2010 13:46,82.44
7/31/2010 13:46,212.83
7/31/2010 13:46,200.02
7/31/2010 13:46,286.95
7/31/2010 13:46,440.58
7/31/2010 13:46,378.66
7/31/2010 13:46,488.52
7/31/2010 13:47,63.01
7/31/2010 13:47,277.35
7/31/2010 13:47,419.48
7/31/2010 13:47,484.85
7/31/2010 13:47,522.35
7/31/2010 13:47,370.23
7/31/2010 13:47,559.71
7/31/2010 13:47,411.66
7/31/2010 13:47,223.29
7/31/2010 13:47,302.13
7/31/2010 13:48,143.2
7/31/2010 13:48,84.1
7/31/2010 13:48,40.8
7/31/2010 13:48,487.83
7/31/2010 13:48,66.4
7/31/2010 13:48,523.58
7/31/2010 13:48,154.41
7/31/2010 13:48,480.09
7/31/2010 13:48,478.91
7/31/2010 13:48,315.11
7/31/2010 13:48,233.81
7/31/2010 13:48,235.67
7/31/2010 13:48,551.05
7/31/2010 13:48,61.07
7/31/2010 13:48,652.19
7/31/2010 13:48,387.28
7/31/2010 13:48,486.24
7/31/2010 13:48,577.41
7/31/2010 13:48,363.53
7/31/2010 13:49,429.35
7/31/2010 13:49,176.55
7/31/2010 13:49,100.3
7/31/2010 13:49,123.35
7/31/2010 13:49,507.47
7/31/2010 13:49,110.8
7/31/2010 13:49,99.62
7/31/2010 13:49,158.04
7/31/2010 13:49,58.8
7/31/2010 13:49,154.08
7/31/2010 13:49,591.81
7/31/2010 13:49,52.77
7/31/2010 13:49,125.1
7/31/2010 13:49,307.37
7/31/2010 13:49,203.2
7/31/2010 13:49,393.48
7/31/2010 13:49,557.5
7/31/2010 13:49,172.8
7/31/2010 13:49,80.1
7/31/2010 13:49,287.19
7/31/2010 13:49,194
7/31/2010 13:49,118.8
7/31/2010 13:50,229.89
7/31/2010 13:50,0
7/31/2010 13:50,426.36
7/31/2010 13:50,155.77
7/31/2010 13:50,556.93
7/31/2010 13:50,432.1
7/31/2010 13:50,486.54
7/31/2010 13:50,290
7/31/2010 13:50,250
7/31/2010 13:50,471.01
7/31/2010 13:50,557.51
7/31/2010 13:51,339.71
7/31/2010 13:51,193.34
7/31/2010 13:51,100
7/31/2010 13:51,180
7/31/2010 13:51,255.58
7/31/2010 13:51,494.38
7/31/2010 13:51,220.1
7/31/2010 13:51,430.61
7/31/2010 13:51,145.33
7/31/2010 13:51,4.8
7/31/2010 13:51,514.51
7/31/2010 13:51,340.1
7/31/2010 13:51,244.26
7/31/2010 13:51,518.93
7/31/2010 13:51,408.2
7/31/2010 13:52,308.87
7/31/2010 13:52,517.54
7/31/2010 13:52,472.56
7/31/2010 13:52,153
7/31/2010 13:52,466.84
7/31/2010 13:53,235.11
7/31/2010 13:53,504.75
7/31/2010 13:53,123.45
7/31/2010 13:53,314.41
7/31/2010 13:53,0
7/31/2010 13:53,115.44
7/31/2010 13:53,60.2
7/31/2010 13:53,11.57
7/31/2010 13:53,72.5
7/31/2010 13:53,175.68
7/31/2010 13:53,547.64
7/31/2010 13:53,536.48
7/31/2010 13:53,151.1
7/31/2010 13:53,573.87
7/31/2010 13:53,215.93
7/31/2010 13:53,186.64
7/31/2010 13:53,314.07
7/31/2010 13:54,306.57
7/31/2010 13:54,622.96
7/31/2010 13:54,218.25
7/31/2010 13:54,622.72
7/31/2010 13:54,654.44
7/31/2010 13:54,191.17
7/31/2010 13:54,370.03
7/31/2010 13:54,474.68
7/31/2010 13:54,223.23
7/31/2010 13:54,204.38
7/31/2010 13:54,267.99
7/31/2010 13:54,495.72
7/31/2010 13:54,195
7/31/2010 13:54,321.23
7/31/2010 13:55,521.83
7/31/2010 13:55,159.76
7/31/2010 13:55,142.72
7/31/2010 13:55,600.03
7/31/2010 13:55,226.14
7/31/2010 13:55,505.47
7/31/2010 13:55,143
7/31/2010 13:55,503.18
7/31/2010 13:55,111.58
7/31/2010 13:55,152.67
7/31/2010 13:55,173.01
7/31/2010 13:56,0
7/31/2010 13:56,219.74
7/31/2010 13:56,694.87
7/31/2010 13:56,343
7/31/2010 13:56,418.39
7/31/2010 13:57,0
7/31/2010 13:57,445.28
7/31/2010 13:57,265.6
7/31/2010 13:57,0
7/31/2010 13:57,446.75
7/31/2010 13:57,24.95
7/31/2010 13:57,154.01
7/31/2010 13:57,0
7/31/2010 13:57,0
7/31/2010 13:57,80.4
7/31/2010 13:57,530
7/31/2010 13:57,162.4
7/31/2010 13:57,170.6
7/31/2010 13:57,564
7/31/2010 13:57,565.49
7/31/2010 13:58,0
7/31/2010 13:58,147.45
7/31/2010 13:58,105.6
7/31/2010 13:58,156.54
7/31/2010 13:58,59.44
7/31/2010 13:58,556.12
7/31/2010 13:58,49.88
7/31/2010 13:58,361.7
7/31/2010 13:58,375.22
7/31/2010 13:58,434.33
7/31/2010 13:58,565.42
7/31/2010 13:58,138.7
7/31/2010 13:58,268.46
7/31/2010 13:58,200.8
7/31/2010 13:58,150.1
7/31/2010 13:58,150.74
7/31/2010 13:58,344.43
7/31/2010 13:58,99.1
7/31/2010 13:58,176.29
7/31/2010 13:58,234.38
7/31/2010 13:58,441.16
7/31/2010 13:59,616.42
7/31/2010 13:59,89.3
7/31/2010 13:59,0
7/31/2010 13:59,0
7/31/2010 13:59,60.04
7/31/2010 13:59,303.97
7/31/2010 13:59,527.62
7/31/2010 13:59,375.21
7/31/2010 13:59,494.96
7/31/2010 13:59,540.73
7/31/2010 13:59,572.81
7/31/2010 14:00,0
7/31/2010 14:00,0
7/31/2010 14:00,0
7/31/2010 14:00,100.4
7/31/2010 14:00,0
7/31/2010 14:00,0
7/31/2010 14:00,671.87
7/31/2010 14:00,141.72
7/31/2010 14:00,603.53
7/31/2010 14:00,172.45
7/31/2010 14:00,0
7/31/2010 14:00,336.88
7/31/2010 14:00,529.12
7/31/2010 14:00,384.57
7/31/2010 14:00,579.64
7/31/2010 14:00,112.4
7/31/2010 14:00,13.4
7/31/2010 14:00,386.47
7/31/2010 14:00,150.97
7/31/2010 14:00,201.39
7/31/2010 14:00,201.14
7/31/2010 14:00,405.98
7/31/2010 14:00,152.65
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,166.19
7/31/2010 14:01,0
7/31/2010 14:01,218.6
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,201.41
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,391.95
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,400.05
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,87.9
7/31/2010 14:01,0
7/31/2010 14:01,0
7/31/2010 14:01,212.01
7/31/2010 14:01,0
7/31/2010 14:01,537.31
7/31/2010 14:01,256.82
7/31/2010 14:02,0
7/31/2010 14:02,0
7/31/2010 14:02,0
7/31/2010 14:02,0
7/31/2010 14:02,0
7/31/2010 14:02,100.1
7/31/2010 14:02,119
7/31/2010 14:02,124.8
7/31/2010 14:02,47
7/31/2010 14:02,155
7/31/2010 14:02,60.2
7/31/2010 14:02,284.74
7/31/2010 14:02,50.17
7/31/2010 14:02,135.5
7/31/2010 14:02,50.9
7/31/2010 14:02,175.2
7/31/2010 14:02,90.1
7/31/2010 14:02,443.18
7/31/2010 14:02,600
7/31/2010 14:03,0
7/31/2010 14:03,177.02
7/31/2010 14:03,0
7/31/2010 14:03,0
7/31/2010 14:03,0
7/31/2010 14:03,324.24
7/31/2010 14:03,0
7/31/2010 14:03,243.02
7/31/2010 14:03,0
7/31/2010 14:03,0
7/31/2010 14:03,0
7/31/2010 14:03,0
7/31/2010 14:03,105.81
7/31/2010 14:03,141.21
7/31/2010 14:03,69.44
7/31/2010 14:03,324.21
7/31/2010 14:03,90.84
7/31/2010 14:04,0
7/31/2010 14:04,0
7/31/2010 14:04,701.62
7/31/2010 14:04,0
7/31/2010 14:04,589.98
7/31/2010 14:04,285.33
7/31/2010 14:04,183.79
7/31/2010 14:04,100
7/31/2010 14:04,559.26
7/31/2010 14:04,435.4
7/31/2010 14:04,273.24
7/31/2010 14:04,501.19
7/31/2010 14:05,111.7
7/31/2010 14:05,152.71
7/31/2010 14:05,0
7/31/2010 14:05,472.49
7/31/2010 14:05,412.7
7/31/2010 14:05,409.23
7/31/2010 14:05,578.01
7/31/2010 14:05,324.12
7/31/2010 14:05,447.73
7/31/2010 14:05,56
7/31/2010 14:05,182.32
7/31/2010 14:05,206.16
7/31/2010 14:05,637.45
7/31/2010 14:05,169
7/31/2010 14:05,320.87
7/31/2010 14:05,529.81
7/31/2010 14:05,453.17
7/31/2010 14:05,288.02
7/31/2010 14:05,216.5
7/31/2010 14:05,386.98
7/31/2010 14:05,579.73
7/31/2010 14:06,265.87
7/31/2010 14:06,80
7/31/2010 14:06,349.22
7/31/2010 14:06,497.06
7/31/2010 14:06,0
7/31/2010 14:06,0
7/31/2010 14:06,48.42
7/31/2010 14:06,684.63
7/31/2010 14:06,324.1
7/31/2010 14:06,188.3
7/31/2010 14:06,125
7/31/2010 14:06,504.28
7/31/2010 14:06,175.29
7/31/2010 14:06,321.02
7/31/2010 14:06,61.8
7/31/2010 14:06,54.4
7/31/2010 14:06,316.91
7/31/2010 14:06,106.45
7/31/2010 14:06,443.41
7/31/2010 14:06,560.19
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,402.63
7/31/2010 14:07,156.18
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,517.27
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,0
7/31/2010 14:07,358.12
7/31/2010 14:07,223.72
7/31/2010 14:07,296
7/31/2010 14:07,519.27
7/31/2010 14:07,122
7/31/2010 14:07,0
7/31/2010 14:07,76.69
7/31/2010 14:07,435.44
7/31/2010 14:07,190.03
7/31/2010 14:08,0
7/31/2010 14:08,0
7/31/2010 14:08,75.7
7/31/2010 14:08,0
7/31/2010 14:08,0
7/31/2010 14:08,133
7/31/2010 14:08,184.7
7/31/2010 14:08,405.62
7/31/2010 14:08,100
7/31/2010 14:08,133.9
7/31/2010 14:08,140.1
7/31/2010 14:08,115.42
7/31/2010 14:08,0
7/31/2010 14:08,0
7/31/2010 14:08,0
7/31/2010 14:08,122.85
7/31/2010 14:08,0
7/31/2010 14:08,0
7/31/2010 14:08,0
7/31/2010 14:08,137.96
7/31/2010 14:08,0
7/31/2010 14:08,75.61
7/31/2010 14:08,366.46
7/31/2010 14:08,430.99
7/31/2010 14:08,180.87
7/31/2010 14:09,194.3
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,136
7/31/2010 14:09,150.2
7/31/2010 14:09,101.05
7/31/2010 14:09,173.7
7/31/2010 14:09,0
7/31/2010 14:09,366.1
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,0
7/31/2010 14:09,217.81
7/31/2010 14:09,559.59
7/31/2010 14:09,470.78
7/31/2010 14:09,185.52
7/31/2010 14:09,487.38
7/31/2010 14:09,452.81
7/31/2010 14:09,209.1
7/31/2010 14:09,343.74
7/31/2010 14:09,0
7/31/2010 14:09,514.89
7/31/2010 14:10,0
7/31/2010 14:10,0
7/31/2010 14:10,153.01
7/31/2010 14:10,147.5
7/31/2010 14:10,63.8
7/31/2010 14:10,131.2
7/31/2010 14:10,99.1
7/31/2010 14:10,168
7/31/2010 14:10,205.26
7/31/2010 14:10,115.3
7/31/2010 14:10,542.56
7/31/2010 14:10,56.2
7/31/2010 14:10,149.49
7/31/2010 14:10,134
7/31/2010 14:10,102.7
7/31/2010 14:10,571.92
7/31/2010 14:10,0.1
7/31/2010 14:10,554.1
7/31/2010 14:10,295.1
7/31/2010 14:10,525.65
7/31/2010 14:11,0
7/31/2010 14:11,131.53
7/31/2010 14:11,0
7/31/2010 14:11,613.27
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,305.05
7/31/2010 14:11,0
7/31/2010 14:11,172.91
7/31/2010 14:11,0
7/31/2010 14:11,141.25
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,0
7/31/2010 14:11,264.12
7/31/2010 14:11,18.95
7/31/2010 14:11,118.52
7/31/2010 14:11,245.04
7/31/2010 14:11,105.55
7/31/2010 14:11,77.17
7/31/2010 14:11,154.7
7/31/2010 14:11,432.16
7/31/2010 14:11,245.82
7/31/2010 14:12,0
7/31/2010 14:12,0
7/31/2010 14:12,94.15
7/31/2010 14:12,0
7/31/2010 14:12,100.95
7/31/2010 14:12,266.43
7/31/2010 14:12,308.25
7/31/2010 14:12,0
7/31/2010 14:12,0
7/31/2010 14:12,106.8
7/31/2010 14:12,568.6
7/31/2010 14:12,492.39
7/31/2010 14:12,486.33
7/31/2010 14:12,281.68
7/31/2010 14:12,290
7/31/2010 14:12,116.55
7/31/2010 14:13,83
7/31/2010 14:13,198.5
7/31/2010 14:13,582.15
7/31/2010 14:13,624.16
7/31/2010 14:13,150.52
7/31/2010 14:13,544.2
7/31/2010 14:13,190.08
7/31/2010 14:13,291.79
7/31/2010 14:13,290.8
7/31/2010 14:14,0
7/31/2010 14:14,613.54
7/31/2010 14:14,139.96
7/31/2010 14:14,171.6
7/31/2010 14:14,55.1
7/31/2010 14:14,80.8
7/31/2010 14:14,0
7/31/2010 14:14,513.64
7/31/2010 14:14,169
7/31/2010 14:14,481.35
7/31/2010 14:14,100.1
7/31/2010 14:14,467.98
7/31/2010 14:14,120
7/31/2010 14:14,153.06
7/31/2010 14:15,143.89
7/31/2010 14:15,336
7/31/2010 14:15,260.22
7/31/2010 14:15,277.81
7/31/2010 14:15,289.9
7/31/2010 14:15,65.4
7/31/2010 14:15,366.67
7/31/2010 14:15,150
7/31/2010 14:15,327.5
7/31/2010 14:15,180.22
7/31/2010 14:15,480.67
7/31/2010 14:15,597.1
7/31/2010 14:15,489.99
7/31/2010 14:15,435.86
7/31/2010 14:15,443.14
7/31/2010 14:15,617.05
7/31/2010 14:15,307.41
7/31/2010 14:16,275.9
7/31/2010 14:16,0
7/31/2010 14:16,609.4
7/31/2010 14:16,0
7/31/2010 14:16,430.35
7/31/2010 14:16,148.33
7/31/2010 14:16,174.38
7/31/2010 14:16,191.8
7/31/2010 14:16,149.23
7/31/2010 14:16,0
7/31/2010 14:16,163.62
7/31/2010 14:16,526.32
7/31/2010 14:16,135.46
7/31/2010 14:16,0
7/31/2010 14:16,403.04
7/31/2010 14:16,154.07
7/31/2010 14:16,293.99
7/31/2010 14:16,600.41
7/31/2010 14:17,0
7/31/2010 14:17,0
7/31/2010 14:17,396.59
7/31/2010 14:17,16.08
7/31/2010 14:17,0
7/31/2010 14:17,151.95
7/31/2010 14:17,284.56
7/31/2010 14:17,0
7/31/2010 14:17,291.08
7/31/2010 14:17,326.11
7/31/2010 14:17,145.05
7/31/2010 14:17,416.24
7/31/2010 14:17,559.4
7/31/2010 14:17,254.08
7/31/2010 14:17,296
7/31/2010 14:18,177.95
7/31/2010 14:18,0
7/31/2010 14:18,430.26
7/31/2010 14:18,50.3
7/31/2010 14:18,254.08
7/31/2010 14:18,523.82
7/31/2010 14:18,153.1
7/31/2010 14:18,49.65
7/31/2010 14:18,117.1
7/31/2010 14:18,154.51
7/31/2010 14:18,623.03
7/31/2010 14:18,108
7/31/2010 14:18,149.35
7/31/2010 14:18,653.44
7/31/2010 14:19,229
7/31/2010 14:19,399.88
7/31/2010 14:19,410.99
7/31/2010 14:19,322.67
7/31/2010 14:19,204.49
7/31/2010 14:19,108.31
7/31/2010 14:19,497.73
7/31/2010 14:19,109.6
7/31/2010 14:19,387.54
7/31/2010 14:19,48.9
7/31/2010 14:19,437.83
7/31/2010 14:20,137.15
7/31/2010 14:20,479.12
7/31/2010 14:20,246.63
7/31/2010 14:20,714
7/31/2010 14:20,152.02
7/31/2010 14:20,385.1
7/31/2010 14:20,153.15
7/31/2010 14:20,432.04
7/31/2010 14:20,463.28
7/31/2010 14:21,0
7/31/2010 14:21,547.22
7/31/2010 14:21,556.67
7/31/2010 14:21,492.83
7/31/2010 14:21,0
7/31/2010 14:21,0
7/31/2010 14:21,0
7/31/2010 14:21,327.34
7/31/2010 14:21,24.7
7/31/2010 14:21,224.29
7/31/2010 14:21,95.63
7/31/2010 14:21,192.2
7/31/2010 14:21,288.52
7/31/2010 14:21,418.89
7/31/2010 14:21,260.51
7/31/2010 14:21,616.61
7/31/2010 14:21,50
7/31/2010 14:21,442.41
7/31/2010 14:21,130.23
7/31/2010 14:22,375.75
7/31/2010 14:22,343.33
7/31/2010 14:22,150.01
7/31/2010 14:22,427.22
7/31/2010 14:22,130
7/31/2010 14:22,60.3
7/31/2010 14:22,419.64
7/31/2010 14:22,497.7
7/31/2010 14:22,271.08
7/31/2010 14:22,404.65
7/31/2010 14:22,652.02
7/31/2010 14:23,70
7/31/2010 14:23,618.42
7/31/2010 14:23,173.2
7/31/2010 14:23,0
7/31/2010 14:23,194.64
7/31/2010 14:23,374.59
7/31/2010 14:23,502.95
7/31/2010 14:23,160.8
7/31/2010 14:23,156.97
7/31/2010 14:23,145.22
7/31/2010 14:23,382.33
7/31/2010 14:23,425.41
7/31/2010 14:23,399.62
7/31/2010 14:24,136
7/31/2010 14:24,125.01
7/31/2010 14:24,484.88
7/31/2010 14:24,363.37
7/31/2010 14:24,518.62
7/31/2010 14:24,211.07
7/31/2010 14:24,234.59
7/31/2010 14:24,470.01
7/31/2010 14:24,314.47
7/31/2010 14:25,466.63
7/31/2010 14:25,232.32
7/31/2010 14:25,322.15
7/31/2010 14:25,246.68
7/31/2010 14:25,221.42
7/31/2010 14:25,221.18
7/31/2010 14:25,437.22
7/31/2010 14:25,146.5
7/31/2010 14:25,396.47
7/31/2010 14:25,158.2
7/31/2010 14:26,584.26
7/31/2010 14:26,146.7
7/31/2010 14:26,28.3
7/31/2010 14:26,365.2
7/31/2010 14:26,258.3
7/31/2010 14:26,613.86
7/31/2010 14:26,463.77
7/31/2010 14:26,157.9
7/31/2010 14:27,142.71
7/31/2010 14:27,525.42
7/31/2010 14:27,607.42
7/31/2010 14:27,539.43
7/31/2010 14:27,428.32
7/31/2010 14:27,292.7
7/31/2010 14:27,539.32
7/31/2010 14:27,472.86
7/31/2010 14:27,102.4
7/31/2010 14:27,99
7/31/2010 14:27,222.13
7/31/2010 14:27,478.66
7/31/2010 14:27,193.5
7/31/2010 14:27,210.9
7/31/2010 14:28,454.94
7/31/2010 14:28,499
7/31/2010 14:28,340.98
7/31/2010 14:28,142.28
7/31/2010 14:28,65
7/31/2010 14:28,156.96
7/31/2010 14:28,79.95
7/31/2010 14:28,372.98
7/31/2010 14:28,207.72
7/31/2010 14:28,415.32
7/31/2010 14:28,184.1
7/31/2010 14:28,349.63
7/31/2010 14:29,338.99
7/31/2010 14:29,376.4
7/31/2010 14:29,215
7/31/2010 14:29,195.56
7/31/2010 14:29,160.02
7/31/2010 14:29,102.7
7/31/2010 14:29,160.4
7/31/2010 14:29,551.2
7/31/2010 14:29,161.47
7/31/2010 14:29,483.06
7/31/2010 14:29,484.57
7/31/2010 14:29,333.42
7/31/2010 14:30,113
7/31/2010 14:30,356.04
7/31/2010 14:30,334.13
7/31/2010 14:30,100.4
7/31/2010 14:30,224.93
7/31/2010 14:30,181.53
7/31/2010 14:30,4.7
7/31/2010 14:30,143.36
7/31/2010 14:30,368
7/31/2010 14:30,152.47
7/31/2010 14:31,372.14
7/31/2010 14:31,147.6
7/31/2010 14:31,144.9
7/31/2010 14:31,154.2
7/31/2010 14:31,136
7/31/2010 14:31,124.8
7/31/2010 14:31,50.82
7/31/2010 14:31,186.24
7/31/2010 14:31,204
7/31/2010 14:31,667.26
7/31/2010 14:31,63.5
7/31/2010 14:31,483.46
7/31/2010 14:31,81.49
7/31/2010 14:31,388.51
7/31/2010 14:31,193.91
7/31/2010 14:32,403.54
7/31/2010 14:32,190.4
7/31/2010 14:32,331.97
7/31/2010 14:32,516.67
7/31/2010 14:32,285.04
7/31/2010 14:33,115.65
7/31/2010 14:33,206.1
7/31/2010 14:33,272.5
7/31/2010 14:33,124.27
7/31/2010 14:33,111
7/31/2010 14:33,524.41
7/31/2010 14:33,423.56
7/31/2010 14:33,417.54
7/31/2010 14:33,322.56
7/31/2010 14:33,100.5
7/31/2010 14:33,644
7/31/2010 14:33,437.62
7/31/2010 14:33,477.94
7/31/2010 14:33,338.64
7/31/2010 14:33,0
7/31/2010 14:33,139.08
7/31/2010 14:34,570.11
7/31/2010 14:34,180.09
7/31/2010 14:34,455.09
7/31/2010 14:34,422.27
7/31/2010 14:34,59.2
7/31/2010 14:34,111.4
7/31/2010 14:34,120.52
7/31/2010 14:34,588.27
7/31/2010 14:34,437.34
7/31/2010 14:34,373.38
7/31/2010 14:34,317.61
7/31/2010 14:34,63.1
7/31/2010 14:34,499.35
7/31/2010 14:34,318.28
7/31/2010 14:34,209.29
7/31/2010 14:34,269.72
7/31/2010 14:34,232.49
7/31/2010 14:35,206.11
7/31/2010 14:35,197.05
7/31/2010 14:35,115
7/31/2010 14:35,79.01
7/31/2010 14:35,173.4
7/31/2010 14:35,433.73
7/31/2010 14:35,200.1
7/31/2010 14:35,426.91
7/31/2010 14:35,595.34
7/31/2010 14:35,365.94
7/31/2010 14:35,561.5
7/31/2010 14:35,227.54
7/31/2010 14:36,231.9
7/31/2010 14:36,90.1
7/31/2010 14:36,210.35
7/31/2010 14:36,139.41
7/31/2010 14:36,294.9
7/31/2010 14:36,520.29
7/31/2010 14:36,506.32
7/31/2010 14:37,7.55
7/31/2010 14:37,113
7/31/2010 14:37,42.9
7/31/2010 14:37,183.1
7/31/2010 14:37,440.03
7/31/2010 14:37,447.44
7/31/2010 14:37,425.18
7/31/2010 14:37,470.8
7/31/2010 14:37,101.2
7/31/2010 14:37,121.2
7/31/2010 14:37,99.28
7/31/2010 14:37,398.1
7/31/2010 14:37,138.96
7/31/2010 14:37,425.84
7/31/2010 14:37,161.48
7/31/2010 14:38,120
7/31/2010 14:38,82.56
7/31/2010 14:38,532.67
7/31/2010 14:38,156.4
7/31/2010 14:38,401.72
7/31/2010 14:38,160.23
7/31/2010 14:38,237.45
7/31/2010 14:38,283.04
7/31/2010 14:38,260.91
7/31/2010 14:38,244.42
7/31/2010 14:38,90.03
7/31/2010 14:38,480.49
7/31/2010 14:38,99.36
7/31/2010 14:38,206.72
7/31/2010 14:38,164.86
7/31/2010 14:38,411.4
7/31/2010 14:38,272.59
7/31/2010 14:39,71.62
7/31/2010 14:39,147.27
7/31/2010 14:39,539.41
7/31/2010 14:39,380.18
7/31/2010 14:39,125.6
7/31/2010 14:39,120.74
7/31/2010 14:39,157.71
7/31/2010 14:39,506.95
7/31/2010 14:39,53
7/31/2010 14:39,300.85
7/31/2010 14:39,149.75
7/31/2010 14:39,0
7/31/2010 14:39,1
7/31/2010 14:39,44.95
7/31/2010 14:39,67.5
7/31/2010 14:39,358.1
7/31/2010 14:39,200.55
7/31/2010 14:39,30
7/31/2010 14:39,189.33
7/31/2010 14:40,317.9
7/31/2010 14:40,179.02
7/31/2010 14:40,0
7/31/2010 14:40,275.5
7/31/2010 14:40,62
7/31/2010 14:40,711.01
7/31/2010 14:40,580.02
7/31/2010 14:40,135.9
7/31/2010 14:40,407.68
7/31/2010 14:40,507.9
7/31/2010 14:40,18.45
7/31/2010 14:40,73.55
7/31/2010 14:40,472.4
7/31/2010 14:40,185.6
7/31/2010 14:40,308.56
7/31/2010 14:40,213.75
7/31/2010 14:40,366.55
7/31/2010 14:40,20.1
7/31/2010 14:40,312.94
7/31/2010 14:40,88.07
7/31/2010 14:41,171.6
7/31/2010 14:41,163.01
7/31/2010 14:41,110.4
7/31/2010 14:41,146.82
7/31/2010 14:41,333.5
7/31/2010 14:41,158.8
7/31/2010 14:41,333.58
7/31/2010 14:41,99.1
7/31/2010 14:41,99.2
7/31/2010 14:41,99.2
7/31/2010 14:41,99.2
7/31/2010 14:41,50.6
7/31/2010 14:41,76.4
7/31/2010 14:41,152.5
7/31/2010 14:42,391.97
7/31/2010 14:42,392.12
7/31/2010 14:42,194.55
7/31/2010 14:42,392.09
7/31/2010 14:42,302.4
7/31/2010 14:42,109.15
7/31/2010 14:42,300.01
7/31/2010 14:42,525.25
7/31/2010 14:42,0
7/31/2010 14:42,148.24
7/31/2010 14:43,269.98
7/31/2010 14:43,215.12
7/31/2010 14:43,124.18
7/31/2010 14:43,580.98
7/31/2010 14:43,445.43
7/31/2010 14:43,490.83
7/31/2010 14:44,0
7/31/2010 14:44,216.81
7/31/2010 14:44,282.97
7/31/2010 14:44,91.2
